,Year,Quarter,LGA,Sex,0 to 4,5 to 14,15 to 24,25 to 34,35 to 44,45 to 54,55 to 64,> 65,Total,Year_Quarter
669,2022,3,Kubau,Female,0,0,0,1,0,0,0,0,1,2022 Q3
670,2022,4,Kubau,Male,0,0,2,0,1,0,0,0,3,2022 Q4
671,2022,4,Kubau,Female,0,0,0,0,0,1,0,0,1,2022 Q4
672,2022,1,Kudan,Male,0,0,0,0,0,0,0,0,0,2022 Q1
673,2022,1,Kudan,Female,0,0,0,0,0,0,0,0,0,2022 Q1
674,2022,2,Kudan,Male,0,0,0,1,0,0,0,0,1,2022 Q2
675,2022,2,Kudan,Female,0,0,0,0,0,0,0,0,0,2022 Q2
676,2022,3,Kudan,Male,0,0,0,0,0,0,0,1,1,2022 Q3
677,2022,3,Kudan,Female,0,0,0,0,0,0,0,0,0,2022 Q3
678,2022,4,Kudan,Male,0,0,0,0,0,0,0,0,0,2022 Q4
679,2022,4,Kudan,Female,0,0,0,0,0,0,0,0,0,2022 Q4
680,2022,1,Lere,Male,0,0,0,0,1,0,0,0,1,2022 Q1
681,2022,1,Lere,Female,0,0,0,0,0,0,0,1,1,2022 Q1
682,2022,2,Lere,Male,0,0,0,0,0,1,0,0,1,2022 Q2
683,2022,2,Lere,Female,0,0,1,0,0,0,1,0,2,2022 Q2
684,2022,3,Lere,Male,0,0,2,0,0,0,0,0,2,2022 Q3
685,2022,3,Lere,Female,0,0,0,2,1,0,0,0,3,2022 Q3
686,2022,4,Lere,Male,0,1,0,0,1,2,0,0,4,2022 Q4
687,2022,4,Lere,Female,0,0,1,3,1,0,0,0,5,2022 Q4
688,2022,1,Markafi,Male,0,0,0,1,0,0,0,0,1,2022 Q1
689,2022,1,Markafi,Female,0,0,0,0,0,0,0,0,0,2022 Q1
690,2022,2,Markafi,Male,0,0,1,1,0,0,1,0,3,2022 Q2
691,2022,2,Markafi,Female,0,0,0,1,0,0,0,0,1,2022 Q2
692,2022,3,Markafi,Male,0,0,0,4,1,2,0,0,7,2022 Q3
693,2022,3,Markafi,Female,0,0,0,3,3,2,0,0,8,2022 Q3
694,2022,4,Markafi,Male,0,0,0,1,1,1,0,0,3,2022 Q4
695,2022,4,Markafi,Female,0,0,0,1,1,1,0,0,3,2022 Q4
696,2022,1,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2022 Q1
697,2022,1,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2022 Q1
698,2022,2,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2022 Q2
699,2022,2,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2022 Q2
700,2022,3,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2022 Q3
701,2022,3,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2022 Q3
702,2022,4,Sabon-Gari,Male,0,0,0,0,1,0,0,0,1,2022 Q4
703,2022,4,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2022 Q4
704,2022,1,Sanga,Male,0,0,1,0,2,3,1,0,7,2022 Q1
705,2022,1,Sanga,Female,0,0,1,2,0,1,0,1,5,2022 Q1
706,2022,2,Sanga,Male,0,0,0,1,3,0,0,0,4,2022 Q2
707,2022,2,Sanga,Female,0,0,0,1,0,0,1,0,2,2022 Q2
708,2022,3,Sanga,Male,0,0,0,3,0,1,0,0,4,2022 Q3
709,2022,3,Sanga,Female,0,0,0,0,1,2,0,0,3,2022 Q3
710,2022,4,Sanga,Male,0,0,0,0,1,0,0,0,1,2022 Q4
711,2022,4,Sanga,Female,0,0,0,1,1,1,0,0,3,2022 Q4
712,2022,1,Soba,Male,0,0,0,0,0,0,0,0,0,2022 Q1
713,2022,1,Soba,Female,0,0,0,0,0,0,0,0,0,2022 Q1
714,2022,2,Soba,Male,0,0,0,0,0,0,0,0,0,2022 Q2
715,2022,2,Soba,Female,0,0,0,0,0,0,0,0,0,2022 Q2
716,2022,3,Soba,Male,0,0,0,0,0,0,0,0,0,2022 Q3
717,2022,3,Soba,Female,0,0,0,0,0,0,0,0,0,2022 Q3
718,2022,4,Soba,Male,0,0,0,0,0,0,0,0,0,2022 Q4
719,2022,4,Soba,Female,0,0,0,0,0,0,0,0,0,2022 Q4
720,2022,1,Zango-Kataf,Male,0,0,0,2,1,0,0,0,3,2022 Q1
721,2022,1,Zango-Kataf,Female,0,0,0,0,1,0,0,0,1,2022 Q1
722,2022,2,Zango-Kataf,Male,0,0,0,0,0,0,0,3,3,2022 Q2
723,2022,2,Zango-Kataf,Female,0,0,0,0,0,1,0,0,1,2022 Q2
724,2022,3,Zango-Kataf,Male,0,0,0,0,1,4,0,0,5,2022 Q3
725,2022,3,Zango-Kataf,Female,0,0,0,0,1,1,0,0,2,2022 Q3
726,2022,4,Zango-Kataf,Male,0,0,1,1,0,1,2,0,5,2022 Q4
727,2022,4,Zango-Kataf,Female,0,0,0,0,0,1,0,0,1,2022 Q4
728,2022,1,Zaria,Male,0,0,5,4,3,1,0,0,13,2022 Q1
729,2022,1,Zaria,Female,0,0,1,3,5,0,0,0,9,2022 Q1
730,2022,2,Zaria,Male,0,0,0,2,3,1,0,0,6,2022 Q2
731,2022,2,Zaria,Female,0,0,2,1,3,0,0,0,6,2022 Q2
732,2022,3,Zaria,Male,0,0,3,0,3,1,0,0,7,2022 Q3
733,2022,3,Zaria,Female,0,0,3,2,2,0,0,0,7,2022 Q3
734,2022,4,Zaria,Male,0,0,2,2,1,0,0,0,5,2022 Q4
735,2022,4,Zaria,Female,0,0,0,4,2,1,0,0,7,2022 Q4
736,2023,1,Birnin-Gwari,Male,0,0,0,0,0,1,0,0,1,2023 Q1
737,2023,1,Birnin-Gwari,Female,0,0,0,0,0,0,0,1,1,2023 Q1
738,2023,2,Birnin-Gwari,Male,0,0,0,0,0,1,1,0,2,2023 Q2
739,2023,2,Birnin-Gwari,Female,0,0,0,0,1,0,0,0,1,2023 Q2
740,2023,3,Birnin-Gwari,Male,0,0,0,0,0,0,2,0,2,2023 Q3
741,2023,3,Birnin-Gwari,Female,0,0,0,0,0,0,0,0,0,2023 Q3
742,2023,4,Birnin-Gwari,Male,0,0,0,0,0,1,0,0,1,2023 Q4
743,2023,4,Birnin-Gwari,Female,0,0,0,0,0,0,0,0,0,2023 Q4
744,2023,1,Chikun,Male,0,0,0,0,3,1,0,0,4,2023 Q1
745,2023,1,Chikun,Female,0,0,3,0,1,1,0,0,5,2023 Q1
746,2023,2,Chikun,Male,0,0,1,0,2,1,0,0,4,2023 Q2
747,2023,2,Chikun,Female,0,0,1,6,3,2,2,1,15,2023 Q2
748,2023,3,Chikun,Male,0,0,1,3,2,1,2,1,10,2023 Q3
749,2023,3,Chikun,Female,0,1,1,2,2,2,2,2,12,2023 Q3
750,2023,4,Chikun,Male,0,0,0,1,1,2,1,0,5,2023 Q4
751,2023,4,Chikun,Female,0,1,1,2,1,1,2,0,8,2023 Q4
752,2023,1,Giwa,Male,0,0,2,0,1,1,1,0,5,2023 Q1
753,2023,1,Giwa,Female,0,0,1,1,1,1,1,0,5,2023 Q1
754,2023,2,Giwa,Male,0,0,0,2,1,1,0,1,5,2023 Q2
755,2023,2,Giwa,Female,0,0,2,0,1,2,1,0,6,2023 Q2
756,2023,3,Giwa,Male,1,0,0,1,0,0,0,0,2,2023 Q3
757,2023,3,Giwa,Female,2,1,0,0,2,3,0,0,8,2023 Q3
758,2023,4,Giwa,Male,1,0,1,0,2,0,0,1,5,2023 Q4
759,2023,4,Giwa,Female,1,0,1,0,1,1,0,0,4,2023 Q4
760,2023,1,Igabi,Male,0,0,0,0,0,1,0,0,1,2023 Q1
761,2023,1,Igabi,Female,0,0,0,0,0,0,0,0,0,2023 Q1
762,2023,2,Igabi,Male,0,0,0,0,0,0,0,0,0,2023 Q2
763,2023,2,Igabi,Female,0,0,1,0,0,0,0,0,1,2023 Q2
764,2023,3,Igabi,Male,0,0,0,1,0,0,0,0,1,2023 Q3
765,2023,3,Igabi,Female,0,0,0,0,1,1,0,0,2,2023 Q3
766,2023,4,Igabi,Male,0,0,0,0,0,0,0,0,0,2023 Q4
767,2023,4,Igabi,Female,0,0,0,0,1,1,0,0,2,2023 Q4
768,2023,1,Ikara,Male,0,0,0,0,1,0,0,0,1,2023 Q1
769,2023,1,Ikara,Female,0,0,0,0,0,0,0,0,0,2023 Q1
770,2023,2,Ikara,Male,0,0,0,0,0,0,0,0,0,2023 Q2
771,2023,2,Ikara,Female,0,0,0,2,1,0,0,0,3,2023 Q2
772,2023,3,Ikara,Male,0,0,0,0,0,0,0,0,0,2023 Q3
773,2023,3,Ikara,Female,0,0,0,1,0,1,0,0,2,2023 Q3
774,2023,4,Ikara,Male,0,0,0,0,0,0,0,0,0,2023 Q4
775,2023,4,Ikara,Female,0,0,0,0,1,0,0,0,1,2023 Q4
776,2023,1,Jaba,Male,0,0,0,0,0,1,0,0,1,2023 Q1
777,2023,1,Jaba,Female,0,0,1,0,0,0,0,0,1,2023 Q1
778,2023,2,Jaba,Male,0,0,0,0,2,2,0,0,4,2023 Q2
779,2023,2,Jaba,Female,0,0,0,0,0,0,0,0,0,2023 Q2
780,2023,3,Jaba,Male,0,0,0,0,3,0,0,0,3,2023 Q3
781,2023,3,Jaba,Female,0,0,0,0,0,0,0,0,0,2023 Q3
782,2023,4,Jaba,Male,0,0,0,0,0,1,0,0,1,2023 Q4
783,2023,4,Jaba,Female,0,1,1,2,2,0,1,0,7,2023 Q4
784,2023,1,Jema'a,Male,0,0,0,0,1,0,1,0,2,2023 Q1
785,2023,1,Jema'a,Female,0,1,0,1,1,2,0,0,5,2023 Q1
786,2023,2,Jema'a,Male,0,0,1,0,2,1,0,0,4,2023 Q2
787,2023,2,Jema'a,Female,1,0,0,1,3,0,0,0,5,2023 Q2
788,2023,3,Jema'a,Male,1,0,1,1,2,1,1,0,7,2023 Q3
789,2023,3,Jema'a,Female,0,0,2,1,3,2,0,0,8,2023 Q3
790,2023,4,Jema'a,Male,1,0,0,1,1,1,0,0,4,2023 Q4
791,2023,4,Jema'a,Female,0,0,3,0,1,1,0,0,5,2023 Q4
792,2023,1,Kachia,Male,0,0,0,2,2,4,3,1,12,2023 Q1
793,2023,1,Kachia,Female,0,0,1,2,6,2,6,0,17,2023 Q1
794,2023,2,Kachia,Male,0,0,0,2,2,3,1,0,8,2023 Q2
795,2023,2,Kachia,Female,0,0,0,1,2,1,0,0,4,2023 Q2
796,2023,3,Kachia,Male,0,0,0,1,2,4,2,0,9,2023 Q3
797,2023,3,Kachia,Female,0,0,0,3,5,2,3,0,13,2023 Q3
798,2023,4,Kachia,Male,0,0,0,1,1,1,0,0,3,2023 Q4
799,2023,4,Kachia,Female,0,0,0,0,1,1,1,0,3,2023 Q4
800,2023,1,Kaduna North,Male,0,2,2,8,6,1,0,0,19,2023 Q1
801,2023,1,Kaduna North,Female,0,1,3,3,3,1,1,0,12,2023 Q1
802,2023,2,Kaduna North,Male,0,1,1,5,4,2,1,0,14,2023 Q2
803,2023,2,Kaduna North,Female,0,0,1,4,2,1,0,0,8,2023 Q2
804,2023,3,Kaduna North,Male,0,0,2,5,6,1,1,0,15,2023 Q3
805,2023,3,Kaduna North,Female,0,0,3,6,7,3,2,0,21,2023 Q3
806,2023,4,Kaduna North,Male,0,1,1,6,5,1,1,0,15,2023 Q4
807,2023,4,Kaduna North,Female,0,0,2,7,4,2,2,0,17,2023 Q4
808,2023,1,Kaduna South,Male,0,1,0,3,2,3,5,0,14,2023 Q1
809,2023,1,Kaduna South,Female,0,0,2,3,1,1,0,0,7,2023 Q1
810,2023,2,Kaduna South,Male,0,0,1,6,10,4,0,0,21,2023 Q2
811,2023,2,Kaduna South,Female,0,1,3,5,10,6,0,1,26,2023 Q2
812,2023,3,Kaduna South,Male,0,0,3,4,7,6,2,0,22,2023 Q3
813,2023,3,Kaduna South,Female,0,2,7,10,12,3,3,1,38,2023 Q3
814,2023,4,Kaduna South,Male,0,1,2,7,15,8,0,1,34,2023 Q4
815,2023,4,Kaduna South,Female,0,2,2,7,6,3,2,2,24,2023 Q4
816,2023,1,Kagarko,Male,0,0,0,0,0,0,0,0,0,2023 Q1
817,2023,1,Kagarko,Female,0,0,0,0,0,0,0,0,0,2023 Q1
818,2023,2,Kagarko,Male,0,0,0,0,1,0,0,0,1,2023 Q2
819,2023,2,Kagarko,Female,0,0,0,1,0,0,0,0,1,2023 Q2
820,2023,3,Kagarko,Male,0,0,0,0,0,0,0,0,0,2023 Q3
821,2023,3,Kagarko,Female,0,0,0,0,0,0,0,0,0,2023 Q3
822,2023,4,Kagarko,Male,0,0,0,0,0,0,0,0,0,2023 Q4
823,2023,4,Kagarko,Female,0,0,0,0,0,0,0,0,0,2023 Q4
824,2023,1,Kajuru,Male,0,0,0,0,0,2,1,0,3,2023 Q1
825,2023,1,Kajuru,Female,0,0,0,0,1,0,0,0,1,2023 Q1
826,2023,2,Kajuru,Male,0,0,0,2,3,1,3,0,9,2023 Q2
827,2023,2,Kajuru,Female,0,0,0,0,0,1,0,1,2,2023 Q2
828,2023,3,Kajuru,Male,0,0,2,1,0,1,0,1,5,2023 Q3
829,2023,3,Kajuru,Female,0,0,1,0,0,0,1,0,2,2023 Q3
830,2023,4,Kajuru,Male,0,0,0,1,2,1,0,1,5,2023 Q4
831,2023,4,Kajuru,Female,0,0,0,0,1,0,1,0,2,2023 Q4
832,2023,1,Kaura,Male,0,0,0,2,2,2,0,0,6,2023 Q1
833,2023,1,Kaura,Female,0,0,0,0,1,0,0,1,2,2023 Q1
834,2023,2,Kaura,Male,0,0,0,1,1,1,0,0,3,2023 Q2
835,2023,2,Kaura,Female,0,0,0,0,1,2,0,0,3,2023 Q2
836,2023,3,Kaura,Male,0,1,0,1,2,2,0,0,6,2023 Q3
837,2023,3,Kaura,Female,0,0,0,2,2,1,0,0,5,2023 Q3
838,2023,4,Kaura,Male,0,0,0,0,1,0,1,0,2,2023 Q4
839,2023,4,Kaura,Female,0,0,0,2,1,0,0,0,3,2023 Q4
840,2023,1,Kauru,Male,0,0,0,0,0,0,0,0,0,2023 Q1
841,2023,1,Kauru,Female,0,0,0,0,0,0,0,0,0,2023 Q1
842,2023,2,Kauru,Male,0,3,3,0,2,0,0,0,8,2023 Q2
843,2023,2,Kauru,Female,0,2,0,0,0,0,0,0,2,2023 Q2
844,2023,3,Kauru,Male,0,0,0,0,1,0,0,0,1,2023 Q3
845,2023,3,Kauru,Female,0,0,0,0,1,1,0,0,2,2023 Q3
846,2023,4,Kauru,Male,0,0,0,1,2,0,0,0,3,2023 Q4
847,2023,4,Kauru,Female,0,0,0,1,1,0,0,0,2,2023 Q4
848,2023,1,Kubau,Male,0,0,0,0,0,1,0,0,1,2023 Q1
849,2023,1,Kubau,Female,0,0,1,0,2,2,0,0,5,2023 Q1
850,2023,2,Kubau,Male,0,0,0,0,0,0,0,0,0,2023 Q2
851,2023,2,Kubau,Female,0,0,0,0,0,0,0,0,0,2023 Q2
852,2023,3,Kubau,Male,0,0,0,0,0,0,0,0,0,2023 Q3
853,2023,3,Kubau,Female,0,0,0,0,0,0,0,0,0,2023 Q3
854,2023,4,Kubau,Male,0,0,0,0,0,0,0,0,0,2023 Q4
855,2023,4,Kubau,Female,0,0,0,0,0,0,0,0,0,2023 Q4
856,2023,1,Kudan,Male,0,0,0,0,0,0,0,0,0,2023 Q1
857,2023,1,Kudan,Female,0,0,0,0,0,0,0,0,0,2023 Q1
858,2023,2,Kudan,Male,0,0,0,0,0,0,0,0,0,2023 Q2
859,2023,2,Kudan,Female,0,0,0,0,0,0,0,0,0,2023 Q2
860,2023,3,Kudan,Male,0,0,0,0,0,0,0,0,0,2023 Q3
861,2023,3,Kudan,Female,0,0,0,0,0,0,0,0,0,2023 Q3
862,2023,4,Kudan,Male,0,0,0,0,0,0,0,0,0,2023 Q4
863,2023,4,Kudan,Female,0,0,0,1,0,0,0,0,1,2023 Q4
864,2023,1,Lere,Male,0,0,0,0,0,0,0,0,0,2023 Q1
865,2023,1,Lere,Female,0,0,0,0,0,0,0,0,0,2023 Q1
866,2023,2,Lere,Male,0,0,0,0,1,0,0,0,1,2023 Q2
867,2023,2,Lere,Female,0,0,0,0,0,0,0,0,0,2023 Q2
868,2023,3,Lere,Male,0,1,0,0,0,0,0,0,1,2023 Q3
869,2023,3,Lere,Female,0,0,0,0,0,0,1,0,1,2023 Q3
870,2023,4,Lere,Male,1,0,1,0,1,3,0,0,6,2023 Q4
871,2023,4,Lere,Female,2,0,1,3,0,3,0,0,9,2023 Q4
872,2023,1,Markafi,Male,0,0,0,1,0,1,0,0,2,2023 Q1
873,2023,1,Markafi,Female,0,0,0,2,1,0,0,0,3,2023 Q1
874,2023,2,Markafi,Male,0,0,1,0,0,1,0,0,2,2023 Q2
875,2023,2,Markafi,Female,0,0,0,2,1,1,1,0,5,2023 Q2
876,2023,3,Markafi,Male,0,0,0,3,0,0,0,1,4,2023 Q3
877,2023,3,Markafi,Female,0,0,0,4,1,0,0,0,5,2023 Q3
878,2023,4,Markafi,Male,0,0,1,0,0,1,0,1,3,2023 Q4
879,2023,4,Markafi,Female,0,0,0,4,2,1,0,0,7,2023 Q4
880,2023,1,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2023 Q1
881,2023,1,Sabon-Gari,Female,0,0,0,0,2,0,0,0,2,2023 Q1
882,2023,2,Sabon-Gari,Male,0,0,0,0,0,0,0,0,0,2023 Q2
883,2023,2,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2023 Q2
884,2023,3,Sabon-Gari,Male,0,0,0,0,0,1,1,0,2,2023 Q3
885,2023,3,Sabon-Gari,Female,0,0,0,0,1,0,0,0,1,2023 Q3
886,2023,4,Sabon-Gari,Male,0,0,0,0,0,1,1,1,3,2023 Q4
887,2023,4,Sabon-Gari,Female,0,0,0,0,0,0,0,0,0,2023 Q4
888,2023,1,Sanga,Male,0,0,0,0,1,1,0,0,2,2023 Q1
889,2023,1,Sanga,Female,0,1,0,1,0,0,1,1,4,2023 Q1
890,2023,2,Sanga,Male,0,0,0,0,0,1,0,0,1,2023 Q2
891,2023,2,Sanga,Female,0,0,1,0,0,3,0,0,4,2023 Q2
892,2023,3,Sanga,Male,0,0,0,2,0,1,1,0,4,2023 Q3
893,2023,3,Sanga,Female,0,0,2,6,2,5,0,1,16,2023 Q3
894,2023,4,Sanga,Male,0,0,0,0,2,3,0,0,5,2023 Q4
895,2023,4,Sanga,Female,0,0,1,4,3,0,0,2,10,2023 Q4
896,2023,1,Soba,Male,0,0,0,0,0,0,0,0,0,2023 Q1
897,2023,1,Soba,Female,0,0,0,0,0,0,0,0,0,2023 Q1
898,2023,2,Soba,Male,0,0,0,0,0,0,0,0,0,2023 Q2
899,2023,2,Soba,Female,0,0,0,0,0,0,0,0,0,2023 Q2
900,2023,3,Soba,Male,0,0,0,0,0,0,0,0,0,2023 Q3
901,2023,3,Soba,Female,0,0,0,0,0,0,0,0,0,2023 Q3
902,2023,4,Soba,Male,0,0,0,0,0,0,0,0,0,2023 Q4
903,2023,4,Soba,Female,0,0,0,0,0,0,0,0,0,2023 Q4
904,2023,1,Zango-Kataf,Male,0,0,0,2,1,1,1,0,5,2023 Q1
905,2023,1,Zango-Kataf,Female,0,0,0,0,1,0,0,0,1,2023 Q1
906,2023,2,Zango-Kataf,Male,0,0,1,1,1,3,0,0,6,2023 Q2
907,2023,2,Zango-Kataf,Female,0,0,0,1,0,0,0,0,1,2023 Q2
908,2023,3,Zango-Kataf,Male,0,0,0,0,0,3,1,0,4,2023 Q3
909,2023,3,Zango-Kataf,Female,0,0,0,0,0,2,0,1,3,2023 Q3
910,2023,4,Zango-Kataf,Male,0,0,1,0,0,2,0,1,4,2023 Q4
911,2023,4,Zango-Kataf,Female,0,0,0,2,1,1,0,0,4,2023 Q4
912,2023,1,Zaria,Male,0,0,0,4,3,0,0,0,7,2023 Q1
913,2023,1,Zaria,Female,0,0,0,0,2,0,0,0,2,2023 Q1
914,2023,2,Zaria,Male,0,0,0,3,2,1,0,0,6,2023 Q2
915,2023,2,Zaria,Female,0,0,0,2,1,1,0,0,4,2023 Q2
916,2023,3,Zaria,Male,0,0,2,0,0,0,0,0,2,2023 Q3
917,2023,3,Zaria,Female,0,0,0,1,0,0,0,0,1,2023 Q3
918,2023,4,Zaria,Male,0,0,0,2,3,0,0,0,5,2023 Q4
919,2023,4,Zaria,Female,0,0,0,0,1,0,0,0,1,2023 Q4
